x  y
482.0	228.0
416.0	562.0
663.0	738.0
286.0	881.0
809.0	747.0
220.0	780.0
38.0	591.0
170.0	225.0
340.0	174.0
335.0	523.0
562.0	152.0
983.0	526.0
26.0	684.0
510.0	943.0
519.0	667.0
404.0	413.0
820.0	89.0
583.0	931.0
893.0	818.0
521.0	192.0
672.0	89.0
267.0	113.0
505.0	179.0
849.0	55.0
392.0	578.0
421.0	667.0
614.0	413.0
278.0	65.0
510.0	415.0
243.0	112.0
941.0	522.0
537.0	720.0
569.0	562.0
672.0	290.0
297.0	182.0
129.0	460.0
554.0	791.0
361.0	266.0
95.0	255.0
434.0	484.0
481.0	861.0
284.0	813.0
318.0	645.0
463.0	789.0
759.0	856.0
887.0	386.0
685.0	10.0
801.0	954.0
399.0	313.0
893.0	254.0
152.0	942.0
318.0	285.0
337.0	947.0
924.0	602.0
689.0	143.0
301.0	889.0
874.0	532.0
444.0	8.0
286.0	832.0
345.0	556.0
739.0	335.0
968.0	584.0
465.0	808.0
814.0	116.0
674.0	154.0
885.0	404.0
972.0	814.0
562.0	166.0
792.0	126.0
44.0	953.0
661.0	908.0
10.0	269.0
920.0	788.0
60.0	114.0
423.0	479.0
937.0	406.0
228.0	836.0
836.0	891.0
428.0	157.0
147.0	802.0
152.0	475.0
373.0	104.0
221.0	616.0
510.0	808.0
235.0	860.0
662.0	810.0
318.0	62.0
36.0	329.0
855.0	270.0
968.0	538.0
34.0	804.0
157.0	470.0
18.0	169.0
519.0	630.0
625.0	75.0
732.0	595.0
84.0	364.0
543.0	243.0
96.0	658.0
740.0	550.0
397.0	742.0
805.0	783.0
634.0	384.0
804.0	570.0
762.0	585.0
190.0	102.0
347.0	720.0
249.0	903.0
868.0	973.0
851.0	571.0
39.0	477.0
865.0	515.0
10.0	835.0
271.0	193.0
326.0	998.0
761.0	588.0
585.0	407.0
335.0	47.0
644.0	599.0
408.0	144.0
653.0	776.0
236.0	760.0
689.0	980.0
216.0	21.0
353.0	878.0
257.0	814.0
498.0	711.0
662.0	138.0
565.0	705.0
600.0	206.0
741.0	352.0
895.0	87.0
146.0	818.0
133.0	861.0
54.0	470.0
387.0	794.0
946.0	975.0
95.0	262.0
589.0	705.0
526.0	950.0
140.0	670.0
663.0	22.0
568.0	593.0
77.0	704.0
516.0	697.0
466.0	432.0
8.0	786.0
525.0	92.0
32.0	528.0
740.0	656.0
450.0	299.0
103.0	358.0
135.0	770.0
573.0	802.0
777.0	230.0
683.0	382.0
517.0	870.0
338.0	332.0
997.0	836.0
588.0	375.0
383.0	263.0
200.0	340.0
725.0	816.0
621.0	184.0
4.0	224.0
395.0	2.0
101.0	501.0
37.0	78.0
478.0	862.0
208.0	706.0
823.0	112.0
684.0	697.0
390.0	54.0
172.0	88.0
449.0	444.0
616.0	589.0
368.0	151.0
826.0	547.0
802.0	251.0
885.0	190.0
745.0	107.0
651.0	270.0
304.0	380.0
767.0	476.0
410.0	747.0
19.0	671.0
283.0	58.0
107.0	964.0
814.0	560.0
808.0	38.0
421.0	712.0
430.0	447.0
283.0	634.0
620.0	722.0
734.0	52.0
697.0	126.0
404.0	1.0
981.0	900.0
226.0	553.0
929.0	696.0
349.0	305.0
675.0	474.0
730.0	632.0
61.0	111.0
175.0	237.0
643.0	1.0
357.0	234.0
34.0	813.0
536.0	19.0
801.0	124.0
549.0	607.0
611.0	612.0
424.0	802.0
815.0	15.0
878.0	458.0
469.0	17.0
732.0	584.0
40.0	197.0
465.0	556.0
689.0	563.0
146.0	822.0
354.0	144.0
250.0	653.0
994.0	936.0
755.0	45.0
698.0	914.0
379.0	665.0
339.0	199.0
912.0	479.0
516.0	756.0
506.0	823.0
100.0	879.0
975.0	449.0
479.0	885.0
945.0	161.0
382.0	368.0
291.0	561.0
821.0	726.0
190.0	115.0
325.0	13.0
208.0	189.0
176.0	396.0
11.0	184.0
653.0	263.0
177.0	700.0
634.0	305.0
638.0	859.0
838.0	495.0
234.0	759.0
617.0	377.0
394.0	896.0
424.0	81.0
124.0	779.0
636.0	917.0
760.0	675.0
252.0	580.0
409.0	760.0
699.0	87.0
879.0	927.0
773.0	992.0
263.0	874.0
385.0	302.0
760.0	390.0
151.0	263.0
696.0	43.0
253.0	636.0
755.0	48.0
513.0	652.0
828.0	393.0
644.0	163.0
29.0	1.0
352.0	221.0
720.0	262.0
113.0	31.0
888.0	369.0
883.0	825.0
664.0	821.0
242.0	199.0
452.0	838.0
352.0	477.0
313.0	878.0
803.0	776.0
708.0	38.0
493.0	357.0
880.0	476.0
86.0	457.0
828.0	446.0
124.0	844.0
37.0	15.0
399.0	312.0
970.0	912.0
492.0	974.0
43.0	592.0
183.0	4.0
634.0	611.0
547.0	677.0
815.0	772.0
247.0	276.0
793.0	369.0
587.0	218.0
642.0	705.0
138.0	878.0
143.0	421.0
511.0	764.0
788.0	829.0
176.0	401.0
234.0	777.0
731.0	735.0
265.0	955.0
910.0	326.0
99.0	930.0
337.0	109.0
454.0	139.0
918.0	421.0
102.0	957.0
995.0	864.0
10.0	751.0
933.0	632.0
197.0	984.0
454.0	791.0
915.0	544.0
148.0	544.0
835.0	747.0
188.0	767.0
237.0	874.0
810.0	782.0
182.0	938.0
510.0	544.0
96.0	781.0
679.0	123.0
406.0	912.0
904.0	617.0
972.0	845.0
643.0	71.0
377.0	40.0
166.0	80.0
810.0	493.0
23.0	717.0
840.0	682.0
910.0	189.0
491.0	948.0
786.0	638.0
509.0	280.0
104.0	500.0
673.0	241.0
915.0	112.0
462.0	593.0
80.0	640.0
509.0	628.0
700.0	968.0
232.0	381.0
467.0	449.0
651.0	533.0
902.0	580.0
905.0	257.0
990.0	216.0
536.0	495.0
417.0	595.0
14.0	89.0
374.0	421.0
19.0	526.0
557.0	872.0
79.0	671.0
605.0	466.0
25.0	627.0
56.0	970.0
797.0	713.0
259.0	868.0
499.0	464.0
166.0	345.0
717.0	809.0
238.0	841.0
806.0	466.0
968.0	89.0
887.0	866.0
642.0	753.0
575.0	77.0
727.0	656.0
128.0	745.0
672.0	681.0
982.0	449.0
639.0	866.0
935.0	553.0
104.0	558.0
825.0	952.0
223.0	636.0
927.0	587.0
770.0	514.0
537.0	678.0
495.0	815.0
249.0	287.0
158.0	414.0
